SN  ,   'died', 'lost', 'People', 'Weiland', 'first', 'PacNet', 'publicist', 'daughter', 'battle', 'Cole', 'cancer', 'NBA', 'King', 'Burke', 'Legendary', 'Stone', 'Jones', 'people', 'John', 'Temple', 'Pilots', 'Wexler', 'won', 'frontman', 'George', 'best', 'Breaking', 'Scott', 'back', 'China', 'work', 'actress', 'star', 'Haskell', 'film', 'lead', 'singer', 'Hollywood', 'com', 'Robert', 'show', 'three', 'Monday', 'short', 'international', 'music', 'Wayne', 'Harlem', 'winner', 'announced', 'Meadowlark' 
49 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 3, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-george-cole-obit-thr-feat.txt
50 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-gunnar-hansen-texas-chainsaw-massacre-obit-feat.txt
51 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-happy-days-star-al-molinaro-dies.txt
52 ,  2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 18, 4, 0, 1, 2, 1, 0, 0, 0, 3, 0, 0, 10, 4, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0   , Articles/article-haskell-wexler-dead-feat.txt
53 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-house-speaker-jim-wright-dies.txt
54 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-jack-larson-obit-jimmy-olsen-superman-feat.txt
55 ,  14, 13, 13, 2, 3, 0, 3, 2, 2, 2, 3, 2, 1, 0, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-jackie-collins-obit.txt
56 ,  1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0   , Articles/article-jonah-lomu-obit.txt
57 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-ken-taylor-dies.txt
58 ,  14, 14, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-kerry-simon-iron-chef-feat.txt
59 ,  13, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1   , Articles/article-kingsmen-jack-ely-obit-feat.txt
60 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1   , Articles/article-kurt-masur-philharmonic-conductor-dies-feat.txt
61 ,  14, 13, 13, 2, 2, 0, 2, 2, 3, 2, 3, 2, 1, 0, 2, 1, 0, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1   , Articles/article-lemmy-motrhead-death.txt
62 ,  14, 14, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-lpga-founder-louise-suggs-dies-at-91.txt
63 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-lynn-anderson-singer-rose-garden-dies-feat.txt
64 ,  14, 13, 13, 2, 2, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1   , Articles/article-marjorie-lord-dies-feat.txt
65 ,  14, 12, 12, 2, 2, 0, 2, 1, 2, 2, 2, 2, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 1, 1, 6   , Articles/article-meadowlark-lemon-obit-globetrotters-feat.txt
